Spacecraft: DALA_SatFine

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
15 May 2032 10:22:59.028    15 May 2032 11:26:26.224      3807.1953430    Jupiter         Umbra       1542          3807.1953430
15 May 2032 13:54:24.972    15 May 2032 14:57:52.485      3807.5129251    Jupiter         Umbra       1543          3807.5129251
15 May 2032 17:25:51.077    15 May 2032 18:29:19.209      3808.1318452    Jupiter         Umbra       1544          3808.1318452
15 May 2032 20:57:17.353    15 May 2032 22:00:46.377      3809.0240351    Jupiter         Umbra       1545          3809.0240351
16 May 2032 00:28:43.772    16 May 2032 01:32:13.879      3810.1069754    Jupiter         Umbra       1546          3810.1069754
16 May 2032 04:00:10.281    16 May 2032 05:03:41.547      3811.2652043    Jupiter         Umbra       1547          3811.2652043
16 May 2032 07:31:36.814    16 May 2032 08:35:09.193      3812.3787676    Jupiter         Umbra       1548          3812.3787676
16 May 2032 11:03:03.305    16 May 2032 12:06:36.657      3813.3519129    Jupiter         Umbra       1549          3813.3519129
16 May 2032 14:34:29.709    16 May 2032 15:38:03.844      3814.1351929    Jupiter         Umbra       1550          3814.1351929
16 May 2032 18:05:56.006    16 May 2032 19:09:30.742      3814.7361062    Jupiter         Umbra       1551          3814.7361062
16 May 2032 21:37:22.212    16 May 2032 22:40:57.427      3815.2147347    Jupiter         Umbra       1552          3815.2147347
17 May 2032 01:08:48.368    17 May 2032 02:12:24.032      3815.6640665    Jupiter         Umbra       1553          3815.6640665
17 May 2032 04:40:14.529    17 May 2032 05:43:50.709      3816.1802149    Jupiter         Umbra       1554          3816.1802149
17 May 2032 08:11:40.745    17 May 2032 09:15:17.577      3816.8315510    Jupiter         Umbra       1555          3816.8315510
17 May 2032 11:43:07.047    17 May 2032 12:46:44.684      3817.6364168    Jupiter         Umbra       1556          3817.6364168
17 May 2032 15:14:33.434    17 May 2032 16:18:11.990      3818.5559514    Jupiter         Umbra       1557          3818.5559514
17 May 2032 18:45:59.875    17 May 2032 19:49:39.378      3819.5031965    Jupiter         Umbra       1558          3819.5031965
17 May 2032 22:17:26.313    17 May 2032 23:21:06.677      3820.3645320    Jupiter         Umbra       1559          3820.3645320
18 May 2032 01:48:52.682    18 May 2032 02:52:33.710      3821.0280349    Jupiter         Umbra       1560          3821.0280349
18 May 2032 05:20:18.922    18 May 2032 06:24:00.333      3821.4116899    Jupiter         Umbra       1561          3821.4116899
18 May 2032 08:51:44.994    18 May 2032 09:55:26.480      3821.4854705    Jupiter         Umbra       1562          3821.4854705
18 May 2032 12:23:10.893    18 May 2032 13:26:52.174      3821.2810881    Jupiter         Umbra       1563          3821.2810881
18 May 2032 15:54:36.645    18 May 2032 16:58:17.532      3820.8872145    Jupiter         Umbra       1564          3820.8872145
18 May 2032 19:26:02.308    18 May 2032 20:29:42.737      3820.4286152    Jupiter         Umbra       1565          3820.4286152
18 May 2032 22:57:27.955    19 May 2032 00:01:07.990      3820.0347114    Jupiter         Umbra       1566          3820.0347114
19 May 2032 02:28:53.656    19 May 2032 03:32:33.463      3819.8070145    Jupiter         Umbra       1567          3819.8070145
19 May 2032 06:00:19.460    19 May 2032 07:03:59.254      3819.7949031    Jupiter         Umbra       1568          3819.7949031
19 May 2032 09:31:45.383    19 May 2032 10:35:25.369      3819.9861940    Jupiter         Umbra       1569          3819.9861940
19 May 2032 13:03:11.409    19 May 2032 14:06:51.723      3820.3143154    Jupiter         Umbra       1570          3820.3143154
19 May 2032 16:34:37.492    19 May 2032 17:38:18.170      3820.6789187    Jupiter         Umbra       1571          3820.6789187
19 May 2032 20:06:03.572    19 May 2032 21:09:44.546      3820.9733643    Jupiter         Umbra       1572          3820.9733643
19 May 2032 23:37:29.592    20 May 2032 00:41:10.705      3821.1126263    Jupiter         Umbra       1573          3821.1126263
20 May 2032 03:08:55.510    20 May 2032 04:12:36.566      3821.0567022    Jupiter         Umbra       1574          3821.0567022
20 May 2032 06:40:21.312    20 May 2032 07:44:02.134      3820.8219928    Jupiter         Umbra       1575          3820.8219928
20 May 2032 10:11:47.019    20 May 2032 11:15:27.497      3820.4780749    Jupiter         Umbra       1576          3820.4780749
20 May 2032 13:43:12.678    20 May 2032 14:46:52.807      3820.1293869    Jupiter         Umbra       1577          3820.1293869
20 May 2032 17:14:38.352    20 May 2032 18:18:18.238      3819.8861556    Jupiter         Umbra       1578          3819.8861556
20 May 2032 20:46:04.101    20 May 2032 21:49:43.934      3819.8331987    Jupiter         Umbra       1579          3819.8331987
21 May 2032 00:17:29.967    21 May 2032 01:21:09.974      3820.0066796    Jupiter         Umbra       1580          3820.0066796
21 May 2032 03:48:55.960    21 May 2032 04:52:36.346      3820.3853545    Jupiter         Umbra       1581          3820.3853545
21 May 2032 07:20:22.060    21 May 2032 08:24:02.957      3820.8977398    Jupiter         Umbra       1582          3820.8977398
21 May 2032 10:51:48.217    21 May 2032 11:55:29.659      3821.4422274    Jupiter         Umbra       1583          3821.4422274
21 May 2032 14:23:14.372    21 May 2032 15:26:56.287      3821.9143746    Jupiter         Umbra       1584          3821.9143746
21 May 2032 17:54:40.469    21 May 2032 18:58:22.704      3822.2348083    Jupiter         Umbra       1585          3822.2348083
21 May 2032 21:26:06.468    21 May 2032 22:29:48.840      3822.3717046    Jupiter         Umbra       1586          3822.3717046
22 May 2032 00:57:32.362    22 May 2032 02:01:14.714      3822.3521476    Jupiter         Umbra       1587          3822.3521476
22 May 2032 04:28:58.178    22 May 2032 05:32:40.436      3822.2586621    Jupiter         Umbra       1588          3822.2586621
22 May 2032 08:00:23.971    22 May 2032 09:04:06.181      3822.2098669    Jupiter         Umbra       1589          3822.2098669
22 May 2032 11:31:49.813    22 May 2032 12:35:32.144      3822.3308730    Jupiter         Umbra       1590          3822.3308730
22 May 2032 15:03:15.775    22 May 2032 16:06:58.496      3822.7205655    Jupiter         Umbra       1591          3822.7205655
22 May 2032 18:34:41.906    22 May 2032 19:38:25.332      3823.4265602    Jupiter         Umbra       1592          3823.4265602
22 May 2032 22:06:08.222    22 May 2032 23:09:52.657      3824.4347460    Jupiter         Umbra       1593          3824.4347460
23 May 2032 01:37:34.706    23 May 2032 02:41:20.381      3825.6747985    Jupiter         Umbra       1594          3825.6747985
23 May 2032 05:09:01.308    23 May 2032 06:12:48.347      3827.0389281    Jupiter         Umbra       1595          3827.0389281
23 May 2032 08:40:27.964    23 May 2032 09:44:16.373      3828.4086589    Jupiter         Umbra       1596          3828.4086589
23 May 2032 12:11:54.606    23 May 2032 13:15:44.289      3829.6831786    Jupiter         Umbra       1597          3829.6831786
23 May 2032 15:43:21.183    23 May 2032 16:47:11.986      3830.8028850    Jupiter         Umbra       1598          3830.8028850
23 May 2032 19:14:40.658    23 May 2032 19:14:47.670      7.0126819890    Jupiter         Penumbra    1599          3838.7753303
23 May 2032 19:14:47.670    23 May 2032 20:18:39.433      3831.7626484    Jupiter         Umbra       1599          3838.7753303
23 May 2032 22:46:14.075    23 May 2032 23:50:06.686      3832.6108873    Jupiter         Umbra       1600          3832.6108873
24 May 2032 02:17:40.435    24 May 2032 03:21:33.868      3833.4329163    Jupiter         Umbra       1601          3833.4329163
24 May 2032 05:49:06.801    24 May 2032 06:53:01.125      3834.3234032    Jupiter         Umbra       1602          3834.3234032
24 May 2032 09:20:33.227    24 May 2032 10:24:28.582      3835.3553542    Jupiter         Umbra       1603          3835.3553542
24 May 2032 12:51:59.747    24 May 2032 13:55:56.303      3836.5562642    Jupiter         Umbra       1604          3836.5562642
24 May 2032 16:23:26.366    24 May 2032 17:27:24.263      3837.8977407    Jupiter         Umbra       1605          3837.8977407
24 May 2032 19:54:53.057    24 May 2032 20:58:52.358      3839.3011554    Jupiter         Umbra       1606          3839.3011554
24 May 2032 23:26:19.767    25 May 2032 00:30:20.423      3840.6564677    Jupiter         Umbra       1607          3840.6564677
25 May 2032 02:57:46.430    25 May 2032 04:01:48.279      3841.8489181    Jupiter         Umbra       1608          3841.8489181
25 May 2032 06:29:12.982    25 May 2032 07:33:15.769      3842.7872265    Jupiter         Umbra       1609          3842.7872265
25 May 2032 10:00:39.377    25 May 2032 11:04:42.804      3843.4270691    Jupiter         Umbra       1610          3849.5058275
25 May 2032 11:04:42.804    25 May 2032 11:04:48.883      6.0787583934    Jupiter         Penumbra    1610          3849.5058275
25 May 2032 13:32:05.600    25 May 2032 14:36:09.384      3843.7840960    Jupiter         Umbra       1611          3843.7840960
25 May 2032 17:03:31.671    25 May 2032 18:07:35.603      3843.9323658    Jupiter         Umbra       1612          3843.9323658
25 May 2032 20:34:57.640    25 May 2032 21:39:01.627      3843.9868962    Jupiter         Umbra       1613          3843.9868962
26 May 2032 00:06:23.577    26 May 2032 01:10:27.651      3844.0743272    Jupiter         Umbra       1614          3844.0743272
26 May 2032 03:37:49.553    26 May 2032 04:41:53.854      3844.3006084    Jupiter         Umbra       1615          3844.3006084
26 May 2032 07:09:15.621    26 May 2032 08:13:20.346      3844.7246946    Jupiter         Umbra       1616          3844.7246946
26 May 2032 10:40:41.805    26 May 2032 11:44:47.151      3845.3460092    Jupiter         Umbra       1617          3845.3460092
26 May 2032 14:12:08.093    26 May 2032 15:16:14.201      3846.1083228    Jupiter         Umbra       1618          3846.1083228
26 May 2032 17:43:34.444    26 May 2032 18:47:41.362      3846.9171955    Jupiter         Umbra       1619          3846.9171955
26 May 2032 21:15:00.801    26 May 2032 22:19:08.466      3847.6656795    Jupiter         Umbra       1620          3847.6656795
27 May 2032 00:46:27.101    27 May 2032 01:50:35.364      3848.2625079    Jupiter         Umbra       1621          3848.2625079
27 May 2032 04:17:53.300    27 May 2032 05:22:01.956      3848.6563652    Jupiter         Umbra       1622          3848.6563652
27 May 2032 07:49:19.377    27 May 2032 08:53:28.227      3848.8501984    Jupiter         Umbra       1623          3848.8501984
27 May 2032 11:20:45.343    27 May 2032 12:24:54.245      3848.9013278    Jupiter         Umbra       1624          3848.9013278
27 May 2032 14:52:11.242    27 May 2032 15:56:20.148      3848.9063381    Jupiter         Umbra       1625          3848.9063381
27 May 2032 18:23:37.132    27 May 2032 19:27:46.106      3848.9740404    Jupiter         Umbra       1626          3848.9740404
27 May 2032 21:55:03.076    27 May 2032 22:59:12.270      3849.1942068    Jupiter         Umbra       1627          3849.1942068
28 May 2032 01:26:29.119    28 May 2032 02:30:38.731      3849.6126578    Jupiter         Umbra       1628          3849.6126578
28 May 2032 04:57:55.277    28 May 2032 06:02:05.496      3850.2194872    Jupiter         Umbra       1629          3850.2194872
28 May 2032 08:29:21.534    28 May 2032 09:33:32.487      3850.9526965    Jupiter         Umbra       1630          3850.9526965
28 May 2032 12:00:47.848    28 May 2032 13:04:59.564      3851.7157582    Jupiter         Umbra       1631          3851.7157582
28 May 2032 15:32:14.159    28 May 2032 16:36:26.562      3852.4032375    Jupiter         Umbra       1632          3852.4032375
28 May 2032 19:03:40.408    28 May 2032 20:07:53.336      3852.9286552    Jupiter         Umbra       1633          3852.9286552
28 May 2032 22:35:06.551    28 May 2032 23:39:19.799      3853.2485451    Jupiter         Umbra       1634          3853.2485451
29 May 2032 02:06:32.573    29 May 2032 03:10:45.950      3853.3766065    Jupiter         Umbra       1635          3853.3766065
29 May 2032 05:37:58.494    29 May 2032 06:42:11.877      3853.3834436    Jupiter         Umbra       1636          3853.3834436
29 May 2032 09:09:24.363    29 May 2032 10:13:37.744      3853.3808140    Jupiter         Umbra       1637          3853.3808140
29 May 2032 12:40:50.251    29 May 2032 13:45:03.744      3853.4936830    Jupiter         Umbra       1638          3853.4936830
29 May 2032 16:12:16.227    29 May 2032 17:16:30.055      3853.8278155    Jupiter         Umbra       1639          3853.8278155
29 May 2032 19:43:42.348    29 May 2032 20:47:56.791      3854.4428707    Jupiter         Umbra       1640          3854.4428707
29 May 2032 23:15:08.638    30 May 2032 00:19:23.977      3855.3390097    Jupiter         Umbra       1641          3855.3390097
30 May 2032 02:46:35.086    30 May 2032 03:50:51.545      3856.4586929    Jupiter         Umbra       1642          3856.4586929
30 May 2032 06:18:01.651    30 May 2032 07:22:19.353      3857.7028642    Jupiter         Umbra       1643          3857.7028642
30 May 2032 09:49:28.269    30 May 2032 10:53:47.224      3858.9557756    Jupiter         Umbra       1644          3858.9557756
30 May 2032 13:20:54.874    30 May 2032 14:25:14.987      3860.1133363    Jupiter         Umbra       1645          3860.1133363
30 May 2032 16:52:21.411    30 May 2032 17:56:42.519      3861.1074600    Jupiter         Umbra       1646          3861.1074600
30 May 2032 20:23:47.850    30 May 2032 21:28:09.773      3861.9221716    Jupiter         Umbra       1647          3861.9221716
30 May 2032 23:55:14.193    31 May 2032 00:59:36.789      3862.5958427    Jupiter         Umbra       1648          3862.5958427
31 May 2032 03:26:40.470    31 May 2032 04:31:03.678      3863.2077007    Jupiter         Umbra       1649          3863.2077007
31 May 2032 06:58:06.732    31 May 2032 08:02:30.585      3863.8520520    Jupiter         Umbra       1650          3863.8520520
31 May 2032 10:29:33.034    31 May 2032 11:33:57.642      3864.6079201    Jupiter         Umbra       1651          3864.6079201
31 May 2032 14:00:59.414    31 May 2032 15:05:24.927      3865.5133680    Jupiter         Umbra       1652          3865.5133680
31 May 2032 17:32:25.884    31 May 2032 18:36:52.436      3866.5522096    Jupiter         Umbra       1653          3866.5522096
31 May 2032 21:03:52.424    31 May 2032 22:08:20.081      3867.6564784    Jupiter         Umbra       1654          3867.6564784
01 Jun 2032 00:35:18.987    01 Jun 2032 01:39:47.710      3868.7225257    Jupiter         Umbra       1655          3868.7225257
01 Jun 2032 04:06:45.508    01 Jun 2032 05:11:15.144      3869.6360172    Jupiter         Umbra       1656          3869.6360172
01 Jun 2032 07:38:11.921    01 Jun 2032 08:42:42.221      3870.2998733    Jupiter         Umbra       1657          3870.2998733
